"BU1,swolf, bioCO2=0","BU1,IPCC 2013, bioCO2=1, C1_36","BU1,IPCC 2013, bioCO2=0, C1_36","BU1,IPCC 2007, bioCO2=1","BU1,IPCC 2007, bioCO2=0","BU0,swolf, bioCO2=0","BU0,IPCC 2013, bioCO2=1, C1_36","BU0,IPCC 2013, bioCO2=0, C1_36","BU0,IPCC 2007, bioCO2=1","BU0,IPCC 2007, bioCO2=0",Land_app_NO3runoff,Land_app_NO3leach,Land_app_MFEN,Land_app_MFEP,Land_app_MFEK,Land_app_fert_NO3Run,Land_app_fert_NO3Leach,Land_app_fert_N2O,Land_app_fert_NH3,Land_app_fert_NH3Evap,Land_app_densPeat,Land_app_perN2Oevap,Land_app_perNH3evap,Land_app_perNasNH3fc,Material_Properties_mcFC,Material_Properties_densFC,Soil_seq_perCStor,initflow_C_cont,initflow_N_cont,initflow_P_cont,initflow_K_cont,Lanfill_CH4_Collected,Lanfill_Frac_oxidized,Lanfill_Frac_flared,Lanfill_percCStor_LF
-42.0621781,383,-51,392,-41,-133.2837545,371,-56,294,-153,0.085461517,0.24263947,0.544164694,0.852356281,0.843503495,4.815966711,7.855475618,1.443777093,10.7890988,8.578924329,197.2564835,4.084621896,11.15355149,29.68529821,0.447365938,683.5664302,12.78610652,0.220615197,0.006904669,0.025735634,0.02277292,65.67827376,0.285088788,0.519412088,64.66974257
-82.23113046,435,-101,454,-81,-445.1509072,147,-412,114,-454,0.147094687,0.114591502,0.739263713,0.713093171,0.976090858,5.260317449,10.45141172,1.387027701,17.36422607,7.750063978,169.4966509,3.052287434,11.46549098,26.35919612,0.393382087,749.0474233,12.74832022,0.254865571,0.031918512,0.006384185,0.018857472,55.16090278,0.142867985,0.303133934,92.34250316
30.21288888,1060,2,1088,31,-384.7429637,841,-182,639,-436,0.176177834,0.20530404,0.419038981,0.857158435,0.76122675,8.896428182,11.53344584,1.571090618,19.8252724,4.53402635,214.765622,4.061180918,9.226667329,39.85202439,0.428956053,718.6116232,11.53470001,0.513630736,0.027307517,0.008663477,0.018401681,54.09472541,0.220157958,0.329640623,73.56709205
-41.23529896,728,-55,741,-40,-270.1167082,658,-104,492,-312,0.255422877,0.176639477,0.559208228,0.901764962,0.893311234,11.28799367,8.474608754,1.254397284,22.95918728,15.08497282,190.9672919,2.243917679,7.005044449,8.470411321,0.442787045,731.8514824,4.420547459,0.39359508,0.032893783,0.002548473,0.014115002,45.38818668,0.136189112,0.380858218,78.10879522
-86.57257899,215,-93,221,-86,-218.4453155,129,-191,101,-225,0.21826715,0.170871239,0.69377459,0.906304655,0.812096943,8.968977237,11.76266015,1.906722832,8.819807437,12.82660215,167.7965507,2.371340553,5.461416998,50.68314685,0.499615111,717.0785369,8.87209453,0.177726453,0.02380251,0.022354269,0.016318094,60.82844509,0.171198117,0.464651615,87.21700249
-5.765213298,345,-34,374,-4,-114.607367,359,-31,276,-136,0.040933149,0.211874716,0.817937683,0.769463521,0.720382981,5.635524621,8.663792947,2.173742345,11.48986285,8.841120295,191.5247723,4.539455951,11.89869025,49.95045922,0.448634755,669.1969716,13.07074417,0.203246207,0.040491365,0.019557522,0.009566218,58.19830671,0.122130158,0.529864677,72.29594303
-242.5705558,516,-247,520,-241,-461.2410293,398,-372,309,-484,0.102889094,0.143066122,0.648487196,0.79722227,0.834271684,7.162075786,12.48229421,1.776672836,7.847666396,12.56664092,175.5451239,1.65795842,14.386201,33.18358934,0.461109829,726.8392044,12.36206763,0.401620534,0.042365365,0.00337039,0.022336689,69.42637288,0.138809732,0.308399701,78.52311107
-7.359707435,359,-21,372,-7,-247.2488051,178,-207,138,-257,0.122222074,0.164427071,0.517372053,0.87426752,0.929960147,7.182792684,12.06057544,1.797020307,13.94297658,6.96094383,201.3824855,3.207715855,10.65910211,45.41189257,0.504609488,663.7778696,10.38617677,0.217157991,0.022744104,0.023438014,0.01359982,53.18345593,0.17376128,0.465890157,86.81099191
-12.7649446,752,-31,770,-12,-442.6676358,430,-344,332,-468,0.159502799,0.244064891,0.644687856,0.903413166,0.84609769,7.46656542,12.63678554,1.429976974,12.11017618,16.88064715,191.573983,4.460126587,11.77632814,43.2898394,0.419202057,651.2670773,10.17183633,0.375778721,0.016504587,0.004488099,0.019333071,67.18793509,0.143771774,0.276581688,77.91523036
-61.68589123,416,-79,433,-60,-333.8904794,229,-279,174,-348,0.174338516,0.129817814,0.779411255,0.773771969,0.8899778,7.693474899,14.08068053,1.915317521,18.97654644,3.971602937,205.5405832,3.923673967,11.63474128,47.82179922,0.479704327,612.0987349,12.13950325,0.273387317,0.026581887,0.027625719,0.024293739,46.43615141,0.185693158,0.330270226,87.9742039
-134.9810828,702,-138,706,-134,-45.22637129,995,202,748,-107,0.323880344,0.107814654,0.521062991,0.953589827,0.632751981,9.337144431,12.83886697,1.7857201,6.373931672,14.20838696,246.4538702,1.413530759,9.008172346,4.666279892,0.376858263,663.2743418,10.07467452,0.374379921,0.012332188,0.010758805,0.023406257,49.27730241,0.148057698,0.451976938,66.53494052
-63.52347479,538,-78,553,-63,-385.596633,302,-318,234,-403,0.167197287,0.119717506,0.84805158,0.935492626,0.842869138,9.605861295,9.489773935,1.963299953,8.751305441,10.83354719,214.86246,4.519028646,5.926041558,36.60177445,0.436215379,669.9210983,11.9648675,0.307954276,0.017803516,0.014197718,0.016788708,58.84100837,0.250850043,0.392637135,82.73641071
12.64526669,761,-5,779,13,-21.11661668,928,203,703,-78,0.115315798,0.265245401,0.506837123,0.711423277,0.731597295,2.919531213,11.47762124,1.870471185,17.58765789,10.84596193,228.1028525,3.676507113,13.62319967,16.48530618,0.470205932,722.1730803,7.116844103,0.402400271,0.023626513,0.016455359,0.01659754,58.36266315,0.12191725,0.40131728,60.59197279
-83.1485633,610,-105,632,-81,109.7612796,1054,368,796,45,0.234572735,0.197549355,0.733375756,0.820857294,0.878805445,5.284457012,8.813630373,1.566921795,8.940036058,8.359928265,210.5567027,3.210331893,14.47975587,18.67956053,0.39459609,647.9656152,9.416489444,0.338786959,0.036000088,0.014855576,0.026497823,54.97982836,0.156115915,0.342268838,54.54705589
-18.40135637,791,-39,812,-17,-607.8067255,295,-539,226,-625,0.155174457,0.270762538,0.520159623,0.973535643,0.876327225,6.743992106,12.79670231,1.911632711,6.315085183,14.06581642,181.6802374,3.169231107,12.36462982,44.39343281,0.43128859,744.0525472,9.701247975,0.407990154,0.034515779,0.002111478,0.011516182,57.97557945,0.138732023,0.355950977,88.74473022
-101.9712756,901,-119,918,-101,-756.1284068,351,-676,272,-776,0.159495576,0.15111795,0.525097862,0.889282328,0.779549477,9.230725826,8.610942767,1.855911853,10.40257973,15.041229,177.5114131,2.65973298,12.47738038,43.55567083,0.388909352,750.722797,10.46566723,0.467992173,0.032420632,0.008473349,0.030504755,66.76874522,0.146278808,0.287452162,86.48503246
-109.3775628,569,-115,575,-108,-56.49713431,785,125,603,-102,0.265482143,0.128246663,0.635735682,0.936189357,0.831374299,10.23215731,8.481890685,1.903373122,14.56757577,8.211188182,169.3098513,2.173983651,10.95548357,56.37530313,0.432066558,787.3074919,8.440049511,0.33917369,0.015407769,0.014249561,0.033429299,61.02952358,0.22217249,0.344019105,57.21061485
-92.1333585,547,-99,554,-91,-424.7997465,299,-356,230,-442,0.052992879,0.158144358,0.859693925,0.802887588,0.906137184,5.23792816,8.961915378,1.535836601,15.42529968,12.85033539,228.8820147,2.44775607,10.07019153,29.61332532,0.446081186,706.292877,3.579369903,0.331016023,0.013382199,0.026424069,0.03700411,57.02186512,0.188526399,0.449227405,85.34893444
-97.52963854,381,-102,386,-97,-346.649605,179,-307,139,-357,0.208804491,0.138282406,0.686240919,0.76515358,0.825738552,6.723910171,9.057881932,1.412063079,13.37877773,12.94619411,181.8930889,2.078530979,8.204241622,1.172985022,0.502977128,708.7209021,13.04891457,0.271648996,0.012137815,0.029796468,0.014760089,62.15563828,0.133891378,0.324972547,87.65954838
-35.47882472,473,-47,485,-35,-51.86236564,588,86,450,-87,0.192741221,0.189849149,0.433197403,0.733916451,0.84839687,9.766910001,7.639319688,1.800845938,9.304571774,10.75549686,188.5729643,2.751030455,15.57781821,21.40066784,0.511203303,687.9760461,11.12947404,0.299579844,0.020915129,0.011991691,0.026931349,58.14795783,0.199053682,0.370899957,61.40298726
-25.6158062,692,-41,707,-25,-314.1914371,527,-190,403,-346,0.108752864,0.149378258,0.489485283,0.921139856,0.910631604,7.059481149,10.68070617,1.536842955,10.82214743,8.944468286,185.6292451,3.625584395,10.41838449,45.33608087,0.46495358,680.9406504,10.14137587,0.382103289,0.017072489,0.014264682,0.024100512,65.74926142,0.126629979,0.231740106,72.07971921
-92.9064012,700,-98,706,-92,-503.1168735,381,-408,287,-527,0.255224798,0.193558204,0.657526182,0.722352589,0.83763532,11.26713656,14.07063237,1.931693685,4.770611141,12.16747578,179.571651,2.359142231,10.80982685,35.93921344,0.462252148,719.0569458,6.5517131,0.412701674,0.019063839,0.003726228,0.012553938,49.41803423,0.155056638,0.178808417,86.32930163
-145.408366,705,-156,716,-144,-405.6954664,563,-288,445,-435,0.183273803,0.164607871,0.570097271,0.86816482,0.922532559,8.844820388,10.49672451,2.238238286,3.116247345,18.78711356,205.5200519,2.711101041,11.12820254,13.43213898,0.448359235,709.4407706,14.13973424,0.435827384,0.027007441,0.019809075,0.014607107,68.27046087,0.275670036,0.451614579,70.70464245
1.236437346,679,-25,705,3,-355.3000063,452,-251,348,-382,0.075110868,0.130586451,0.567805454,0.713582856,0.873569825,3.696924819,8.526910584,1.418193976,15.08824284,12.49250698,205.2127747,3.424282764,16.44777764,19.80767715,0.402175311,694.9361121,11.38689125,0.33320908,0.032677704,0.009772598,0.021274014,64.51593693,0.156337486,0.331954719,76.06564221
-42.26197389,311,-52,321,-41,-197.9514027,218,-153,173,-209,0.150573718,0.128845343,0.715468008,0.802102734,0.90951269,7.410550467,10.15604586,1.349073346,13.665191,9.459730938,172.9078227,3.005656767,8.00816754,12.70178169,0.529347061,668.7581411,8.599531885,0.221343653,0.017769829,0.005433363,0.028349476,68.96211172,0.19909472,0.412575161,75.9328614
-26.86689445,698,-47,718,-26,-443.4222055,393,-351,301,-467,0.123816166,0.160246562,0.549842231,0.837433538,0.971352734,6.675754936,11.96980517,1.862048993,20.88124553,9.49918374,239.8980631,3.204201626,16.69472623,33.61064994,0.470918163,706.3507884,9.027996975,0.395660492,0.033000893,0.009704566,0.018606709,59.72638202,0.150109848,0.338281469,82.3233022
69.652971,727,50,747,70,-526.4106401,194,-483,151,-537,0.127097463,0.244593897,0.318029506,0.955616863,0.858396652,6.752030408,15.4031476,1.413360877,10.96134905,4.923681881,169.3302153,4.259443534,12.28178255,41.07356876,0.481877005,632.5860692,7.567973043,0.362328322,0.018238424,0.000964569,0.018184001,63.88611164,0.115020761,0.383960724,90.15545862
-337.2608614,813,-344,820,-335,-536.3967639,807,-345,615,-585,0.184335421,0.127624826,0.656353298,0.972376587,0.929261765,7.206743221,11.41842632,2.049996181,10.5354762,11.04738548,221.8696628,1.870709671,17.8112589,5.151584574,0.402848715,637.5611621,10.85748425,0.548852022,0.051908575,0.024552305,0.027153698,60.50392056,0.210614179,0.235283051,74.20726826
21.23725085,369,3,387,22,-67.13332197,387,27,293,-91,0.106092844,0.152501856,0.413332606,0.895342598,0.839252083,7.189675347,13.13501377,1.84435763,8.948114667,8.656690786,218.1063163,2.62415536,13.760682,45.59262029,0.446075101,675.006836,8.029883256,0.188944287,0.034339566,0.025334022,0.012758742,55.73383141,0.150961837,0.203550466,67.18304371
211.0793825,894,171,934,212,-249.0835271,582,-127,460,-280,0.08258576,0.158316185,0.290780584,0.786918359,0.845807122,10.83266226,6.806344566,1.954534473,10.63377369,13.84424651,190.8825394,3.655131977,18.72291483,33.34260349,0.436342203,723.8888416,5.157182404,0.358783474,0.043604622,0.027895911,0.018303748,71.51876244,0.250560225,0.362388086,61.06593024
-69.89727719,702,-77,709,-69,-216.710473,705,-45,532,-260,0.104259738,0.109127082,0.557421255,0.90988058,0.751661098,8.952228303,8.571810997,1.611309324,1.583457723,9.887701223,166.6880815,2.581597057,3.830596025,10.18087963,0.520809223,771.5291752,7.736950268,0.45158233,0.014609507,0.026625184,0.025966175,57.08717919,0.173165319,0.211224147,69.23079825
59.92531231,489,41,507,61,-386.8789206,86,-370,69,-391,0.150975417,0.191590592,0.350644907,0.735323606,0.644599394,4.61300237,10.99288785,1.760421578,7.433869087,11.3308039,172.5368006,2.88426155,9.740863833,45.96120726,0.480438755,745.5841514,7.0289537,0.241385897,0.030743531,0.012156083,0.013263957,58.27199074,0.260313965,0.473034889,94.13353285
-120.5741412,761,-124,765,-120,-552.4415429,420,-458,326,-576,0.329541985,0.224434034,0.689966806,0.94281909,0.669046686,4.05426544,9.841956254,1.721872189,23.13990136,10.68474603,178.7505209,1.818657212,10.28090471,16.96625532,0.464208969,664.9042646,6.69957347,0.459484628,0.013688662,0.025979452,0.029601234,68.02740899,0.144042361,0.334841758,80.74468411
-84.62617736,566,-86,568,-84,-37.46516459,752,138,576,-82,0.178353686,0.239887461,0.578051868,0.929867095,0.774441423,6.053218752,8.862306046,1.858348604,5.815221843,12.52624319,157.1317797,1.616685296,8.161212141,21.33341669,0.497698276,782.1823368,9.409579946,0.358395828,0.00642787,0.015279157,0.012561872,66.84491848,0.179622666,0.18126379,50.4478299
-175.229409,429,-181,434,-174,-495.7339878,165,-460,128,-505,0.104049052,0.111610636,0.796189693,0.768594912,0.815221935,7.855982032,10.1568623,1.443513092,20.28374824,17.11782289,232.2630872,2.032306597,8.844504221,25.22121775,0.472866743,699.611641,11.95107558,0.327513596,0.02865214,0.007307717,0.01359222,61.25178734,0.143357593,0.405159447,91.37644225
-12.47449332,734,-32,754,-11,-683.836868,126,-658,100,-690,0.240457622,0.142263087,0.611298282,0.801816766,0.857992398,10.98813971,8.737363199,1.951005384,7.516125901,13.80816144,207.8657902,4.46273111,10.72369641,50.26740797,0.410875157,694.0320276,9.365009612,0.365887281,0.018153818,0.007572309,0.032032828,69.07604655,0.133575656,0.285449057,93.77378889
-55.51330477,641,-63,648,-55,-466.9552521,303,-396,232,-485,0.141853041,0.2383481,0.718124976,0.902559166,0.837355184,5.556103225,5.728064157,1.701025413,2.359427828,12.78580704,242.8878461,3.416190454,8.346072639,26.54382515,0.446450396,737.8303628,6.457814277,0.353371901,0.008439708,0.010618282,0.021722848,61.10659092,0.129311068,0.309403381,85.36224362
-155.4833473,348,-162,355,-154,315.7976207,1052,583,785,249,0.204749878,0.159826096,0.72740593,0.853615889,0.669160619,4.84386833,7.731753037,1.711681312,2.801239362,11.80670107,158.5971178,2.124390804,12.06747289,29.02566448,0.517677892,745.2150632,7.45319594,0.303485993,0.043644605,0.02674838,0.009956151,46.37048423,0.138301549,0.357438725,46.08807988
-4.504887133,583,-14,593,-4,-286.6222295,393,-194,301,-310,0.173285274,0.185119214,0.571959393,0.921948855,0.833424692,2.961359032,12.97690667,1.940664151,18.47838034,17.13676194,174.5357776,3.409302884,6.239513671,44.70154009,0.426460939,662.599033,3.094663579,0.290422641,0.013226584,0.019808307,0.014111554,59.64759998,0.194800003,0.243305572,76.57107808
55.23503072,808,29,834,56,-484.9665302,368,-407,290,-505,0.074215784,0.135767183,0.342372406,0.824942095,0.926197329,4.213015807,9.836442462,1.512927509,16.94872426,14.80786813,200.307502,3.119202943,10.36418616,46.41680848,0.498714157,718.716127,10.9134145,0.432339255,0.038138217,0.002180091,0.014434202,66.44077985,0.243801316,0.458950761,80.49328939
-73.33068532,375,-79,380,-73,-111.65767,428,-14,331,-136,0.070772197,0.166891795,0.476787887,0.956398982,0.95262601,8.070287554,14.61836785,1.71864424,21.24717407,10.19597764,170.4370016,1.8037607,17.24220797,32.54501168,0.52545232,728.1584418,10.34379331,0.268424774,0.018390598,0.021439082,0.017902716,65.51030969,0.172291988,0.310372621,63.2117287
-103.5377417,656,-113,666,-103,-464.6251525,386,-376,297,-487,0.125159246,0.254817755,0.682116022,0.688257522,0.928006905,8.543876707,10.66658973,2.006503453,6.337356062,11.75883033,234.1643423,4.086672495,7.749831642,35.70720142,0.440524169,641.7738013,14.20336246,0.382546259,0.010056822,0.004343666,0.021839434,59.9425871,0.210648193,0.34166463,82.00275214
-13.80501985,642,-31,659,-13,-94.35342274,715,70,551,-136,0.2410763,0.101554577,0.404360991,0.920613807,0.872399531,7.645995805,8.228112166,1.679751278,20.2283381,10.08451761,208.5898762,2.951592412,3.350598041,49.69582028,0.500737636,671.358357,12.37221141,0.37552008,0.029245346,0.008169757,0.013459582,63.4012211,0.157921876,0.444438102,60.99939496
-108.4493652,895,-116,902,-108,-536.6558946,596,-395,454,-572,0.079740545,0.240384439,0.455111479,0.916627951,0.931231002,7.404169195,10.62314757,1.844113871,13.22549466,15.0358377,190.2168619,2.578895597,5.097625595,34.89665511,0.461626014,691.3928167,10.2576241,0.520483916,0.010122656,0.00220217,0.029683346,55.97046762,0.230067276,0.279430307,79.52208264
-135.2359984,939,-145,949,-134,-780.8359139,386,-698,303,-802,0.134087246,0.236672005,0.628060362,0.717526018,0.765045872,7.979878187,8.15212344,1.520162795,4.927185517,14.86466438,178.9600315,2.375411651,12.64821545,31.49176192,0.405512012,754.1931902,9.546521417,0.507041992,0.022012072,0.013954397,0.021684221,68.83396358,0.227652618,0.325471632,84.19609702
-92.91230156,664,-116,687,-91,-316.2629394,612,-168,464,-353,0.190437328,0.264546714,0.532591864,0.86734811,0.868101165,8.079307649,6.064160584,2.02333307,23.76759466,11.10592555,201.4202407,2.622703921,15.77385736,36.99281113,0.391182963,663.6338017,10.58090811,0.366320965,0.048687354,0.011627462,0.030097137,49.12586084,0.197736085,0.477173416,77.76636134
143.6146071,515,110,548,144,-321.8920072,119,-296,93,-328,0.115989251,0.207674186,0.24839494,0.798470986,0.942591411,7.941551984,12.7710219,1.900209676,18.46455958,15.47365478,188.3940672,2.723130139,12.29748701,21.55535592,0.474359803,681.2546063,13.27752072,0.218429218,0.054345433,0.022267982,0.012636674,57.2851076,0.13835143,0.403105515,91.69329482
-107.6585162,369,-123,384,-106,-208.3813603,381,-117,291,-231,0.141021965,0.117564354,0.701364888,0.829873118,0.723321876,7.948900645,5.61149578,1.595148138,17.39944018,4.199797667,215.3463852,2.766951509,13.38223475,37.18183237,0.491717331,669.2957653,13.14458686,0.279867978,0.03555855,0.018812852,0.032263453,52.25265059,0.185373218,0.404737989,77.54741065
-133.4382263,806,-144,817,-133,-55.40710354,1119,223,840,-125,0.137928095,0.089832239,0.971630962,0.864279392,0.787630364,10.31417038,10.04286969,1.795533322,12.41886323,8.606458745,164.7396645,4.564002427,11.80986821,53.09593956,0.378075438,669.5066065,13.9215661,0.423534894,0.012317348,0.005527366,0.008928182,49.50174662,0.123290734,0.488122266,67.33332395
38.44743549,511,13,536,40,-166.9038052,426,-75,335,-190,0.13827313,0.152765775,0.479684393,0.864850282,0.888966323,4.077699018,14.55708594,2.025968669,17.94273548,13.50222105,199.6197565,3.135712974,13.16467499,7.665439239,0.513791021,712.7210946,7.388175022,0.294367457,0.047098316,0.011156308,0.028238988,65.02905618,0.217326404,0.56118697,68.00702847
-163.036102,667,-166,670,-162,-176.895168,823,26,619,-228,0.085446745,0.166278355,0.57764447,0.884071678,0.832052733,8.560891967,11.21235594,1.975028726,13.08700372,7.238715284,231.6647754,1.475332474,18.47093264,26.8310019,0.45342351,727.8041258,13.58998284,0.423130252,0.00999139,0.012142064,0.025931059,52.38900873,0.140255564,0.376042967,70.63013071
-13.9438058,505,-27,519,-13,90.19858283,774,274,590,44,0.2262719,0.213086715,0.82482282,0.767488039,0.745607236,6.844166325,8.804233038,2.090224458,12.97485462,13.61253555,196.566605,4.869900906,9.476988165,44.28727156,0.508991657,755.935691,7.746211389,0.303922203,0.017456249,0.020625321,0.011008628,60.86093997,0.136573581,0.38071006,49.98890192
57.54338952,393,36,415,58,-96.98599942,334,-22,259,-116,0.158611825,0.112775067,0.391862461,0.811681024,0.752517973,9.32228828,10.63099568,1.967880827,10.46368691,6.23923881,194.5231788,3.215952079,8.782188937,51.94075684,0.510011353,761.748521,10.4101835,0.208721521,0.034220631,0.015579598,0.023806483,58.03943851,0.281292687,0.384666504,66.86107765
-26.23448526,545,-31,550,-26,-278.3001158,371,-189,282,-301,0.125010427,0.163710865,0.452089827,0.655291485,0.895850847,8.682873214,8.877315423,2.122613798,9.295697475,15.20381867,183.2109983,2.259203651,9.483505712,30.84041693,0.520130279,647.0734404,4.215402692,0.331129233,0.013436742,0.00294013,0.006369917,46.98929073,0.221630268,0.409007157,81.44728504
105.8253618,912,67,951,107,-612.8461973,314,-540,241,-631,0.201852058,0.179774088,0.453441899,0.852082513,0.93501767,6.27780768,12.95173555,2.211830255,7.580888109,12.65988027,198.8837319,3.955367835,16.68311003,29.45975322,0.467421027,687.0438015,9.880740562,0.446865759,0.047872594,0.004387003,0.023336033,57.62494978,0.191512981,0.353076602,87.77235242
-158.400704,664,-179,685,-156,-349.4161295,641,-207,499,-385,0.269688984,0.107320539,0.802891188,0.75132985,0.922480689,8.350993498,8.979198939,1.543617439,13.46301784,14.91315102,227.7270472,3.073350213,6.943658974,41.42960533,0.455348627,748.5465666,11.61250342,0.442898216,0.04597388,0.008907973,0.024237325,61.23671539,0.258466769,0.475347442,71.77596069
-222.3855685,815,-236,828,-220,-512.8296734,701,-347,535,-555,0.243221538,0.186749243,0.881748079,0.866065359,0.754077689,7.075415585,8.923993492,2.414384352,8.440254456,18.88606487,198.0520244,3.514294363,13.32611316,23.07992837,0.36522471,687.1509533,8.396150378,0.468504428,0.038573774,0.028065343,0.014340828,53.24919657,0.272576167,0.302697982,77.4601104
64.75325603,596,42,619,66,-431.0280417,169,-392,131,-441,0.174510604,0.126302278,0.35447881,0.810800103,0.721697425,8.176487041,9.459141773,2.409078196,22.7520153,7.214153277,206.8094927,3.08958118,6.60144541,37.68520401,0.467025398,771.8564921,7.216328027,0.292352139,0.036593256,0.009809341,0.020508754,59.63175212,0.174087585,0.168759565,89.83204299
-51.58679017,374,-67,389,-50,-198.0293682,323,-122,247,-217,0.153206872,0.163708034,0.625171508,0.90626922,0.841791789,7.019921625,8.34326821,2.215102802,1.827765502,14.48553926,219.4462642,3.344757197,11.00619961,37.38338034,0.45845592,671.1308812,11.97893432,0.233669316,0.027328005,0.004296945,0.024929851,52.73523788,0.186680213,0.409526418,78.56470901
-136.0598998,512,-140,515,-135,154.1487362,998,392,760,94,0.115071655,0.195878019,0.537145376,0.967883106,0.721378151,5.354727047,13.17862768,1.884288823,7.238954077,3.301598859,177.1571819,1.54833458,10.7743828,42.01012616,0.507293568,654.898086,13.45081392,0.369006545,0.014897048,0.017338695,0.028875731,56.89866836,0.163389179,0.473552696,50.29424647
-53.25695242,642,-63,652,-53,-268.5538788,542,-141,415,-301,0.123486647,0.121724529,0.455144711,0.935602036,0.928752369,8.537569857,9.820294897,2.103381496,10.55442975,9.576865006,198.3502871,3.289516449,13.70449398,29.72903215,0.462594202,667.9691031,10.71068753,0.36336087,0.013681019,0.030542842,0.011476724,60.85771618,0.153934802,0.364859466,72.98644909
