"('SWOLF_Eutrophication', 'SWOLF')","('initflow', 'N_cont')","('Material_Properties', 'mcFC')","('Land_app', 'densPeat')","('initflow', 'C_cont')","('Land_app', 'perNasNH3fc')","('Land_app', 'PeatSubFac')","('Land_app', 'MFEN')","('Land_app', 'NO3')","('Material_Properties', 'densFC')","('Lanfill', 'percCStor_LF')","('Land_app', 'perNH3evap')","('Soil_seq', 'perCStor')"
-3.209350854,0.019639967,0.635246831,214.8764805,0.313055406,8.982341678,0.690896877,0.741780755,0.731284167,683.9425156,90.87475848,16.73782663,9.279565997
-1.04285548,0.005982428,0.514706372,249.4671563,0.289434411,6.119418018,0.921019161,0.29850629,0.414521672,700.491405,90.809948,11.65134743,15.54649027
-3.307653592,0.018494583,0.25193403,364.1505101,0.11453499,20.90318135,0.722816045,0.714772204,0.471323818,651.5294018,90.87504987,15.52184122,7.660970418
-4.119132978,0.017411635,0.319267613,122.1052609,0.140199283,35.439697,0.889169003,0.738010202,0.467143999,868.6595913,87.13440961,16.86210697,10.62200646
-3.209737139,0.012427099,0.55643199,270.6159654,0.111346554,7.173405957,0.82458055,0.462966942,0.830617151,672.045617,91.40865862,11.2183778,14.56420184
-3.897340945,0.014845442,0.207793863,249.4861476,0.159059752,30.84744272,0.468407384,0.676078814,0.58133567,562.5037946,88.71742855,12.85422235,5.277125435
-2.241884187,0.020210281,0.345279973,175.5746358,0.294133267,12.16336735,0.826212706,0.43795716,0.211629208,667.3038652,93.21491525,19.6619773,8.17010498
-1.077342344,0.016912439,0.555976012,117.0077788,0.437047698,45.69036175,0.612051303,0.415050988,0.161614102,480.4634081,85.56620386,15.79771082,13.3433091
-0.986684102,0.016070464,0.537456519,257.5544662,0.422037462,31.99144107,0.782063706,0.624480525,0.2266168,654.0942845,88.02582865,18.99549739,5.506548506
-2.067520447,0.018128676,0.231070948,180.3515092,0.396994664,2.209984103,0.81681976,0.356694122,0.175054373,771.6796154,88.1779268,14.21114814,4.262272728
-2.691408988,0.027831401,0.637088235,205.3078106,0.388332341,47.2969779,0.415389919,0.275165606,0.297736089,657.3752372,90.47284531,16.07136117,7.040246891
-2.462171527,0.02128132,0.212927795,335.006199,0.460570871,37.62144065,0.284674059,0.45137246,0.184247371,756.2945152,94.43841799,11.72575253,5.520654986
-2.855483005,0.023227408,0.305021329,268.4153956,0.11798535,38.04959891,0.502705245,0.639204232,0.266210948,946.7157826,91.8687955,14.89089392,14.58565609
-1.507428147,0.022411485,0.621824489,268.6500916,0.203764161,46.49447418,0.770974677,0.726213075,0.277664949,675.6284836,90.42115591,13.87077484,7.091808406
-1.839585727,0.006568959,0.43357456,302.0345407,0.379790153,14.4954752,0.918355036,0.618244154,0.613590612,686.4918705,86.35455321,18.40497407,4.881283339
-7.408852842,0.021575351,0.259520769,268.6747522,0.343973347,45.56085112,0.452892932,0.339264886,0.574550801,783.7611455,90.6544879,14.14196357,5.685289652
-3.363592554,0.010626734,0.380994864,290.383322,0.432963201,20.74073229,0.459947342,0.380989023,0.577683785,899.9291797,89.35737368,13.48499428,12.58266901
-1.372350205,0.014874982,0.218344579,122.1880361,0.367641705,45.29868228,0.807683636,0.676822306,0.183983872,682.3706581,93.12133745,14.5040828,6.392140562
-6.450153634,0.024019635,0.193640601,188.5633612,0.278518027,8.000476583,0.311388443,0.646086133,0.510578586,826.3404527,90.54473118,15.14580803,14.84876922
-0.964354524,0.006971896,0.380146966,182.0091431,0.361189524,3.1971678,0.32872682,0.786401105,0.407270359,545.1549879,88.55897625,13.39022868,10.98754871
-5.915369814,0.018058184,0.345265517,159.8155004,0.433225922,8.579110391,0.289863626,0.351422035,0.555414597,779.8493837,91.06070263,18.47476463,13.72091061
-4.282220529,0.023297789,0.513132537,207.1356257,0.186641234,32.87462608,0.558953197,0.455823609,0.471593837,811.6156967,87.51996912,16.60358423,8.677737145
-4.582841486,0.024252186,0.37067865,157.5849634,0.41692599,27.49847015,0.731538711,0.505030525,0.400761347,755.6629569,86.95568626,16.3127038,8.018595427
-1.987718411,0.022720431,0.250572235,186.5600092,0.201325098,6.316422022,0.33541533,0.565728659,0.15483339,800.4870849,91.83903155,15.79699439,15.02076442
-2.671318149,0.010941242,0.596777492,135.4857989,0.255284064,15.9916686,0.421836396,0.522162953,0.836602225,868.8057444,90.93661554,12.83634576,9.432330132
-2.762258763,0.007322895,0.189459396,154.5899192,0.350385656,49.46010758,0.598776768,0.70072963,0.713121739,606.4707366,89.38145637,16.17057435,12.53687812
-2.34252912,0.008798049,0.325933451,196.7119757,0.271539788,10.80288056,0.830589788,0.394951226,0.456226321,597.8367362,90.81691617,16.06785619,5.625213293
-6.71806267,0.017038785,0.269628953,123.8783759,0.180654814,24.8658749,0.896682048,0.327974891,0.585594893,932.5065502,94.51276609,16.61239986,14.35319145
-3.108861751,0.0183798,0.224747314,270.4828299,0.333945408,42.96723899,0.934883598,0.2367292,0.240158186,802.7590553,94.37984369,12.56873892,6.820189573
-6.715107495,0.027556695,0.320264307,208.2665933,0.1906099,30.27093208,0.804317443,0.718895782,0.636262576,627.5213095,90.93082244,13.98684011,14.08510039
-2.970977987,0.023622358,0.279721887,206.3391191,0.144077777,15.23058212,0.827072597,0.628339917,0.305906632,540.4268341,87.47228651,14.90238289,5.220420403
-3.421812861,0.015714317,0.634250726,215.9660064,0.19298386,23.7910964,0.759386993,0.369770702,0.680855923,528.253793,88.79429234,17.36101735,4.637826582
-4.040536904,0.012691153,0.354391886,264.9902175,0.415136237,11.31782066,0.687528471,0.355082332,0.611642826,588.4277001,91.48771361,13.21764549,2.372090955
-4.852783183,0.022291076,0.470984291,189.4519584,0.386862857,47.89282534,0.405304688,0.287424622,0.481234436,491.0100287,89.83795174,14.80379894,13.02984587
-6.004693513,0.024913394,0.474729599,132.4332435,0.145050952,48.71744812,0.80950588,0.560541737,0.634029407,810.2016877,91.07959022,13.00920497,2.083288294
-6.420455769,0.024391678,0.220359549,212.8674243,0.452680195,31.74209304,0.616781767,0.530393637,0.442860308,708.0350869,94.16317804,12.98456524,14.89744233
-1.386280525,0.014708053,0.24650687,280.7635095,0.27964192,5.081690673,0.674830659,0.264186622,0.145518669,595.6028725,83.7761638,15.08147815,6.724581583
-0.641589564,0.006459223,0.545128611,153.7053567,0.439665142,3.910883823,0.553411353,0.66492303,0.340190228,712.1436576,90.26129531,13.64289378,8.820751268
-0.609780566,0.008284401,0.267875226,191.2719474,0.34608665,27.35641997,0.71327661,0.441181068,0.131711421,664.6833244,91.42477164,14.65588402,15.30197722
-3.454440834,0.011413004,0.492527753,164.6852025,0.35163237,47.30082834,0.578633989,0.510238239,0.836909676,735.3219368,90.74147158,13.09680845,7.988671883
-3.378686865,0.016909119,0.38566969,239.0593206,0.303176155,7.457643176,0.664018403,0.365746044,0.408381123,720.5724195,91.49054714,15.65113011,10.00129467
-10.27038564,0.021724796,0.214827914,195.116724,0.430528177,37.36555223,0.425711934,0.467506713,0.747838567,898.9365008,92.96368843,15.81903723,15.93213726
-1.119008973,0.015874308,0.562015153,205.6708428,0.215045709,23.8393549,0.666043348,0.737013828,0.245581874,713.1129873,95.28371835,15.5470877,3.295983688
-5.72774518,0.02566393,0.262668002,168.558531,0.453277649,6.283671517,0.745019496,0.634490631,0.486566771,705.6676895,86.81527876,18.49654532,6.396667152
-0.423173007,0.006470178,0.249458115,180.4264066,0.464174495,19.60198956,0.567255766,0.329258357,0.090298798,705.5470777,89.77358771,17.97756936,15.17307256
-4.984397302,0.027031128,0.591307756,247.9060233,0.242117979,41.97565523,0.730848534,0.466863368,0.560256083,534.6304849,89.09414354,14.57016174,10.09113049
-0.757467977,0.00837706,0.321078188,283.3660087,0.360513987,10.74312441,0.847548603,0.398982411,0.165961677,417.6863271,91.79797502,12.15965899,12.30723364
-0.665124727,0.007120729,0.651598698,172.8780246,0.224648947,44.95510361,0.733785126,0.449254545,0.368206531,499.0038653,82.86243184,14.37825986,5.535473711
-3.519402402,0.012747614,0.438582682,323.5291832,0.212811092,34.50459857,0.815066197,0.671255482,0.777094505,1004.746477,89.67119661,16.0496361,12.34580497
-3.695154324,0.01583733,0.616688179,192.3085382,0.270778508,14.73056017,0.822760849,0.435932248,0.697668553,593.1442975,90.99915316,19.2621737,7.780200002
-4.373657344,0.016967195,0.449215593,155.6602033,0.162093583,35.68630959,0.631555148,0.598518013,0.642448161,763.5766449,84.26686906,10.83649512,10.17823123
-0.925171557,0.012677815,0.651538318,117.8193873,0.156534993,5.806398061,0.475565071,0.235377956,0.230154729,540.7659186,91.41702518,17.60656465,14.77784337
-2.362849523,0.027046239,0.392215627,140.5630641,0.238646708,14.19567002,0.477237043,0.764103473,0.216066969,476.9817771,89.75916504,14.75472369,7.551567561
-1.584656228,0.024283461,0.262012572,186.3323534,0.26677558,30.5873148,0.77172484,0.200583885,0.095583381,726.7152582,90.87974948,13.62864776,6.847271469
-3.607372938,0.023607559,0.354504997,145.4005269,0.27137654,10.3843556,0.853763892,0.773694918,0.505283144,619.7766231,91.17303537,16.44730876,13.27269611
-2.450055359,0.006460012,0.489943272,284.4511418,0.123248089,23.10930067,0.743544154,0.293814181,0.807949671,675.8461736,91.84288712,11.80050706,2.255313807
-3.037817531,0.009884131,0.443885168,218.1139771,0.219072785,23.54752613,0.706357665,0.426912126,0.683286171,691.3279785,87.66046287,17.85737198,7.291791397
-2.29857059,0.024031393,0.59559132,156.8674884,0.257672001,40.67495921,0.742659795,0.41589715,0.317405413,595.0856726,91.93783881,16.74635279,6.610761286
-1.981693034,0.011111183,0.228154191,158.3878905,0.434584715,49.70926727,0.967154879,0.549456419,0.339413462,602.2059875,87.16323834,15.32724692,5.994724163
-1.056309404,0.012201754,0.192179504,215.6309708,0.171634765,32.50870439,0.606707736,0.436628293,0.131932383,745.2160407,92.19875452,17.25033049,11.28087627
-5.879338187,0.012592726,0.34511088,161.1733603,0.158038407,8.936341633,0.764937095,0.219107656,0.747221698,766.052723,89.32613962,14.55103161,6.113883001
-1.730952701,0.018860846,0.372545416,222.315924,0.24378034,29.03333808,0.236815544,0.299915457,0.175869304,572.7807047,92.52055592,15.80585294,8.114093032
-0.629861195,0.011039318,0.581866647,265.8794803,0.192363728,11.40520802,0.783183938,0.613340225,0.232533815,543.1920067,89.30577725,15.08053976,5.381845023
-4.578966465,0.021916087,0.662881283,284.9139549,0.436339701,47.90886768,0.407186222,0.681979502,0.808372398,812.0771687,90.01801198,14.75651891,12.6588957
-0.774055604,0.014607975,0.546133806,241.818491,0.355096248,9.388733391,0.41612579,0.2173281,0.122680495,582.8004388,84.63610348,18.5853757,15.49482297
-6.895782553,0.016497377,0.223384222,145.1640947,0.224671656,16.5560721,0.763204036,0.233743437,0.584965238,755.653717,88.22840299,13.7598729,4.928005033
-6.760521257,0.019153304,0.328185429,119.1962953,0.44011729,47.21968646,0.574749067,0.231460579,0.569954568,707.5578788,92.88421868,19.14202767,15.70807206
-7.685344711,0.01971308,0.232356414,221.5843203,0.259803268,38.45440859,0.457472837,0.621402938,0.72708097,642.6395174,92.55230804,14.19785351,4.979889724
-2.118478541,0.007186782,0.498450001,180.2482085,0.206972919,17.65181809,0.405160384,0.450381813,0.723692924,869.3664027,89.18424649,15.27000449,6.63793247
-8.004235894,0.025700164,0.311012208,347.1666687,0.451718071,12.7129246,0.594292632,0.734580278,0.82401918,890.6810712,89.81428705,15.47072948,9.139376821
-2.815234433,0.025397327,0.227336091,239.3147798,0.463337677,14.74262156,0.904562704,0.752388413,0.230756137,589.8156843,92.82646856,17.93187106,13.89415005
-1.504379051,0.023555147,0.553098426,233.5948015,0.276751541,9.141654311,0.714958384,0.384026952,0.179919151,744.607988,88.7787684,15.71412888,11.15574296
-7.019028493,0.027895174,0.551423129,94.24622618,0.299324511,8.420805988,0.861635196,0.505302618,0.802246099,663.5099603,91.95600227,12.14956683,9.562671035
-4.851624712,0.019994754,0.592477937,154.9406718,0.123121167,5.554346721,0.485992113,0.41777899,0.712076799,713.841873,90.42812358,16.44126999,14.72290094
-0.170247466,0.008444675,0.285180932,242.3580983,0.4247893,8.569238029,0.740336954,0.604303091,0.043392446,765.0251551,90.48982956,13.51007511,6.729022576
-4.919613992,0.019060004,0.235322286,105.6047424,0.392526045,7.512350287,0.761432719,0.201997454,0.347609481,583.3285816,88.51159053,17.22791525,4.793636549
-4.216014111,0.018688236,0.542001069,141.4027119,0.321296779,47.30349239,0.721656177,0.523928892,0.716081608,710.8160046,90.21971846,18.33427893,6.181222381
-0.890206247,0.007034616,0.497434687,200.6126025,0.435724089,23.16975324,0.696390458,0.665567069,0.361633332,603.4666942,88.56402356,17.38140933,10.9761386
-0.842337361,0.01489937,0.490239191,199.3624991,0.330606766,12.65808939,0.75833782,0.461839369,0.15259592,771.4469083,90.23338859,16.96967603,8.522288459
-4.238991481,0.019770274,0.251056536,207.4564375,0.190221609,5.421117422,0.710691776,0.478775908,0.397392697,627.49387,90.11768417,15.92343524,8.373215615
-0.309770816,0.008996593,0.631709672,151.4730837,0.109190395,6.044916042,0.601349084,0.474535256,0.135402947,740.7198997,87.20428438,14.72387108,14.88457858
-1.571426583,0.016615193,0.373803783,273.3780235,0.196812803,35.21882588,0.633345743,0.52062975,0.207840196,754.7511524,88.73684935,18.99838485,11.80210089
-4.048858784,0.019740837,0.371191468,145.2392925,0.221587476,35.5033869,0.804998769,0.509046087,0.388911176,667.3238989,90.67161596,15.9855911,12.47666352
-5.27085719,0.022187595,0.204577552,178.4718873,0.396664477,34.22681117,0.869781811,0.396712882,0.378902273,498.8673597,90.84244124,13.67965616,6.900058606
-2.064794885,0.017269309,0.184436186,178.5801984,0.178270242,21.88628048,0.827589357,0.746974213,0.286040512,739.8101928,92.53565087,15.95388927,12.49466172
-3.228178751,0.006938087,0.195649014,281.8046911,0.242336093,14.4996457,0.386081064,0.318514352,0.632347596,750.4052696,91.79519712,16.47707628,14.5702914
-1.021945743,0.013245736,0.62931127,82.48682441,0.349251959,35.34319782,0.81381831,0.553337495,0.282205821,629.7194531,87.41688435,13.22864257,12.45652828
-1.533494593,0.022928233,0.616393509,199.8177158,0.165637357,31.59202768,0.752396426,0.228292667,0.183452153,765.5959303,91.0994905,18.36841436,11.17788941
-1.260666026,0.013779084,0.449426523,239.8592386,0.119750772,27.88204708,0.603801005,0.492871349,0.205732519,955.1813824,92.48309273,13.36427773,6.523049232
-2.033347608,0.005202297,0.249959346,137.8871437,0.141841408,36.53411368,0.877777425,0.363349957,0.591762153,542.443407,89.34608747,12.64709123,10.74429147
-1.32012031,0.0189183,0.184721873,262.1407261,0.17531332,18.9268146,0.851036283,0.77282974,0.186980038,651.3806506,91.9068198,15.64575406,14.28793593
-1.455293259,0.005400002,0.359217228,166.7961966,0.178688014,44.50662782,0.393193769,0.680226554,0.673772252,757.0282243,88.15602121,16.05618323,11.39289017
-7.781737285,0.016371606,0.363310601,226.9812293,0.290741032,20.70340776,0.90912179,0.209253701,0.806404901,789.4261173,94.33711135,17.67289078,5.597458053
-4.802645058,0.024830568,0.311691168,146.7967512,0.291184677,39.20766825,0.450712769,0.204934024,0.302014497,604.394467,85.62722797,17.28179892,13.37566678
-4.228734449,0.015122243,0.503726205,137.7481486,0.265541883,34.6476102,0.858487757,0.216182485,0.59623982,730.2702446,86.78877877,10.48541609,5.239020567
-0.540136579,0.01073075,0.549736205,227.1339303,0.126753015,27.29071164,0.730184326,0.200726115,0.121527276,622.5587854,87.12110109,14.13823227,6.352938002
-1.09326673,0.01516415,0.403662243,291.1062097,0.190980277,4.812052837,0.56097002,0.480034713,0.161823693,463.734453,89.85174914,14.25448569,10.03958735
-3.32743959,0.017244155,0.373591915,200.6028115,0.183593978,7.090975384,0.706982164,0.746657534,0.475245384,651.788934,93.13134744,13.6253155,15.21002633
-0.1853232,0.008756619,0.364773294,165.1763657,0.362074261,31.77406879,0.463524056,0.772709631,0.057183527,755.0210648,90.69590422,11.97746449,15.94227643
-6.702046489,0.026199919,0.381205155,183.8391775,0.263734409,41.80409998,0.70726947,0.462910994,0.568713667,623.1581208,93.64946213,16.07810277,7.317348809
-0.621440881,0.010039878,0.637232765,168.9193375,0.420839253,31.68230458,0.665682661,0.318323169,0.210866998,482.6168536,92.92130368,13.30956869,3.145664594
-2.29801787,0.00816813,0.379552314,244.5386746,0.313667322,17.71165659,0.818164091,0.661362981,0.773645724,691.252237,96.86822884,16.63925297,7.980929028
-2.202445406,0.014461851,0.343840009,153.7136953,0.273894254,26.53587513,0.444832243,0.686963482,0.404935701,480.6797308,94.04847159,16.52435763,11.71259455
-2.314907137,0.016201976,0.593659605,162.781579,0.465984688,10.94099199,0.612981494,0.352042062,0.416281028,633.1683539,87.32531402,13.96299828,4.549203058
-0.450977041,0.025002188,0.665973292,221.8412466,0.22806056,1.813710783,0.392911986,0.588896716,0.084285579,680.7396481,89.47016683,15.7439657,2.749099313
-2.179425827,0.018203022,0.303342428,277.0565812,0.107823283,16.36120457,0.375159746,0.758040031,0.337294626,695.2901683,91.05906967,13.55319358,4.801403236
-10.10194599,0.027465287,0.223002728,117.6215921,0.377325633,5.859679256,0.810558898,0.415938175,0.593862219,497.5818726,89.55522529,15.76764809,15.081981
-0.28957724,0.017060657,0.592654746,125.3331406,0.109270916,40.95583393,0.407406584,0.259435843,0.04720825,822.9114251,87.7732742,16.42547,8.662667123
-6.944851938,0.017073379,0.343740837,191.2254535,0.114522628,12.7895514,0.697594011,0.565123479,0.793540601,685.5565175,90.0093106,16.5171566,10.07881536
-3.485577358,0.019405139,0.623700189,155.8841041,0.414278004,47.07057579,0.921638195,0.705865388,0.673130781,668.8846669,86.66369197,14.66201103,11.05452239
-6.873775583,0.026189546,0.549951855,208.8079636,0.433406519,20.30831839,0.289133614,0.37820029,0.740271151,833.8808611,94.51588661,17.20849287,9.070778204
-0.428874694,0.007433381,0.59572298,138.1309365,0.186743837,35.94648427,0.500732876,0.732794113,0.227997071,649.0875724,86.57235268,18.13281556,7.262713954
-1.731570982,0.010848498,0.486981523,296.562585,0.336756339,22.64365464,0.634751523,0.440081688,0.362546722,673.9264485,92.35876102,16.20770242,13.30360616
-0.969618462,0.02595474,0.448750801,206.7594446,0.334631882,35.82175139,0.590802333,0.318597124,0.071681686,786.9541749,87.34226417,14.78946937,6.90041863
-12.34052954,0.02413462,0.267547357,240.4907659,0.167896856,27.13734135,0.597013651,0.413357194,0.782364903,739.5029581,84.18246141,11.94708228,5.415885016
